date_time,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,traffic_volume,weather_event_count,year,month,day,hour,day_of_week,day_name,month_name,week_of_year,is_weekend,is_holiday,is_morning_rush_hour,is_evening_rush_hour,temp_celsius,temp_fahrenheit
2017-05-19 23:00:00,None,283.75,0.0,0.0,90,Clouds,overcast clouds,1919,1,2017,5,19,23,4,Friday,May,20,0,0,0,0,10.6,51.08
2017-05-20 00:00:00,None,283.42,0.0,0.0,90,Clouds,overcast clouds,1279,1,2017,5,20,0,5,Saturday,May,20,1,0,0,0,10.27,50.49
2017-05-20 01:00:00,None,283.09,0.0,0.0,90,Clouds,overcast clouds,795,1,2017,5,20,1,5,Saturday,May,20,1,0,0,0,9.94,49.89
2017-05-20 02:00:00,None,282.69,0.0,0.0,90,Clouds,overcast clouds,557,1,2017,5,20,2,5,Saturday,May,20,1,0,0,0,9.54,49.17
2017-05-20 03:00:00,None,282.42,0.0,0.0,90,Clouds,overcast clouds,379,1,2017,5,20,3,5,Saturday,May,20,1,0,0,0,9.27,48.69
2017-05-20 04:00:00,None,282.15,0.0,0.0,75,Clouds,broken clouds,414,1,2017,5,20,4,5,Saturday,May,20,1,0,0,0,9.0,48.2
2017-05-20 05:00:00,None,281.84,0.0,0.0,90,Clouds,overcast clouds,688,1,2017,5,20,5,5,Saturday,May,20,1,0,0,0,8.69,47.64
2017-05-20 06:00:00,None,281.55,0.0,0.0,90,Drizzle,light intensity drizzle,1271,1,2017,5,20,6,5,Saturday,May,20,1,0,0,0,8.4,47.12
2017-05-20 07:00:00,None,281.44,0.0,0.0,90,Clouds,overcast clouds,2113,1,2017,5,20,7,5,Saturday,May,20,1,0,0,0,8.29,46.92
2017-05-20 08:00:00,None,280.75,0.0,0.0,90,Rain,moderate rain,2994,1,2017,5,20,8,5,Saturday,May,20,1,0,0,0,7.6,45.68
2017-05-20 09:00:00,None,280.09,0.0,0.0,90,Rain,moderate rain,3729,2,2017,5,20,9,5,Saturday,May,20,1,0,0,0,6.94,44.49
2017-05-20 10:00:00,None,279.89,0.0,0.0,90,Rain,moderate rain,3990,2,2017,5,20,10,5,Saturday,May,20,1,0,0,0,6.74,44.13
2017-05-20 11:00:00,None,279.29,0.0,0.0,90,Rain,heavy intensity rain,3998,3,2017,5,20,11,5,Saturday,May,20,1,0,0,0,6.14,43.05
2017-05-20 12:00:00,None,279.15,0.0,0.0,90,Rain,heavy intensity rain,4397,2,2017,5,20,12,5,Saturday,May,20,1,0,0,0,6.0,42.8
2017-05-20 13:00:00,None,279.02,0.0,0.0,90,Rain,moderate rain,4219,2,2017,5,20,13,5,Saturday,May,20,1,0,0,0,5.87,42.57
2017-05-20 14:00:00,None,279.42,0.0,0.0,90,Rain,moderate rain,4260,2,2017,5,20,14,5,Saturday,May,20,1,0,0,0,6.27,43.29
2017-05-20 15:00:00,None,279.88,0.0,0.0,90,Rain,moderate rain,4324,2,2017,5,20,15,5,Saturday,May,20,1,0,0,0,6.73,44.11
2017-05-20 16:00:00,None,280.22,0.0,0.0,90,Rain,moderate rain,4278,2,2017,5,20,16,5,Saturday,May,20,1,0,0,0,7.07,44.73
2017-05-20 17:00:00,None,280.69,0.0,0.0,90,Rain,moderate rain,3986,2,2017,5,20,17,5,Saturday,May,20,1,0,0,0,7.54,45.57
2017-05-20 18:00:00,None,281.02,0.0,0.0,90,Rain,moderate rain,3770,3,2017,5,20,18,5,Saturday,May,20,1,0,0,0,7.87,46.17
2017-05-20 19:00:00,None,281.28,0.0,0.0,90,Rain,moderate rain,3446,3,2017,5,20,19,5,Saturday,May,20,1,0,0,0,8.13,46.63
2017-05-20 20:00:00,None,281.62,0.0,0.0,90,Rain,moderate rain,2967,3,2017,5,20,20,5,Saturday,May,20,1,0,0,0,8.47,47.25
2017-05-20 21:00:00,None,281.62,0.0,0.0,90,Rain,light rain,2980,3,2017,5,20,21,5,Saturday,May,20,1,0,0,0,8.47,47.25
2017-05-20 22:00:00,None,281.68,0.0,0.0,90,Rain,heavy intensity rain,3062,3,2017,5,20,22,5,Saturday,May,20,1,0,0,0,8.53,47.35
2017-05-20 23:00:00,None,281.95,0.0,0.0,90,Rain,light rain,2056,3,2017,5,20,23,5,Saturday,May,20,1,0,0,0,8.8,47.84
2017-05-21 00:00:00,None,282.22,0.0,0.0,90,Rain,light rain,1299,3,2017,5,21,0,6,Sunday,May,20,1,0,0,0,9.07,48.33
2017-05-21 01:00:00,None,282.62,0.0,0.0,90,Rain,light rain,759,2,2017,5,21,1,6,Sunday,May,20,1,0,0,0,9.47,49.05
2017-05-21 02:00:00,None,282.82,0.0,0.0,90,Rain,moderate rain,643,3,2017,5,21,2,6,Sunday,May,20,1,0,0,0,9.67,49.41
2017-05-21 03:00:00,None,282.89,0.0,0.0,90,Drizzle,drizzle,403,2,2017,5,21,3,6,Sunday,May,20,1,0,0,0,9.74,49.53
2017-05-21 04:00:00,None,283.09,0.0,0.0,90,Drizzle,drizzle,333,2,2017,5,21,4,6,Sunday,May,20,1,0,0,0,9.94,49.89
2017-05-21 05:00:00,None,283.22,0.0,0.0,90,Rain,light rain,559,3,2017,5,21,5,6,Sunday,May,20,1,0,0,0,10.07,50.13
2017-05-21 06:00:00,None,282.95,0.0,0.0,90,Rain,light rain,955,3,2017,5,21,6,6,Sunday,May,20,1,0,0,0,9.8,49.64
2017-05-21 07:00:00,None,282.62,0.0,0.0,90,Rain,light rain,1190,3,2017,5,21,7,6,Sunday,May,20,1,0,0,0,9.47,49.05
2017-05-21 08:00:00,None,282.49,0.0,0.0,90,Drizzle,drizzle,1970,2,2017,5,21,8,6,Sunday,May,20,1,0,0,0,9.34,48.81
2017-05-21 09:00:00,None,282.42,0.0,0.0,90,Drizzle,heavy intensity drizzle,2888,2,2017,5,21,9,6,Sunday,May,20,1,0,0,0,9.27,48.69
2017-05-21 10:00:00,None,282.75,0.0,0.0,90,Rain,moderate rain,3629,3,2017,5,21,10,6,Sunday,May,20,1,0,0,0,9.6,49.28
2017-05-21 11:00:00,None,283.01,0.0,0.0,90,Rain,light rain,4238,3,2017,5,21,11,6,Sunday,May,20,1,0,0,0,9.86,49.75
2017-05-21 12:00:00,None,283.15,0.0,0.0,90,Rain,moderate rain,4689,3,2017,5,21,12,6,Sunday,May,20,1,0,0,0,10.0,50.0
2017-05-21 13:00:00,None,283.15,0.0,0.0,90,Rain,heavy intensity rain,4461,3,2017,5,21,13,6,Sunday,May,20,1,0,0,0,10.0,50.0
2017-05-21 14:00:00,None,282.75,0.0,0.0,90,Rain,light rain,4331,2,2017,5,21,14,6,Sunday,May,20,1,0,0,0,9.6,49.28
2017-05-21 15:00:00,None,282.65,0.0,0.0,90,Mist,mist,4881,1,2017,5,21,15,6,Sunday,May,20,1,0,0,0,9.5,49.1
2017-05-21 16:00:00,None,282.46,0.0,0.0,90,Rain,light rain,4718,2,2017,5,21,16,6,Sunday,May,20,1,0,0,0,9.31,48.76
2017-05-21 17:00:00,None,281.94,0.0,0.0,90,Haze,haze,4547,1,2017,5,21,17,6,Sunday,May,20,1,0,0,0,8.79,47.82
2017-05-21 18:00:00,None,281.68,0.0,0.0,90,Rain,light rain,3950,2,2017,5,21,18,6,Sunday,May,20,1,0,0,0,8.53,47.35
2017-05-21 19:00:00,None,281.4,0.0,0.0,90,Drizzle,drizzle,3161,2,2017,5,21,19,6,Sunday,May,20,1,0,0,0,8.25,46.85
2017-05-21 20:00:00,None,281.21,0.0,0.0,90,Rain,light rain,2723,3,2017,5,21,20,6,Sunday,May,20,1,0,0,0,8.06,46.51
2017-05-21 21:00:00,None,281.03,0.0,0.0,90,Drizzle,drizzle,2238,2,2017,5,21,21,6,Sunday,May,20,1,0,0,0,7.88,46.18
2017-05-21 22:00:00,None,280.75,0.0,0.0,90,Rain,light rain,1730,2,2017,5,21,22,6,Sunday,May,20,1,0,0,0,7.6,45.68
2017-05-21 23:00:00,None,280.72,0.0,0.0,90,Drizzle,drizzle,1039,1,2017,5,21,23,6,Sunday,May,20,1,0,0,0,7.57,45.63
2017-05-22 00:00:00,None,280.86,0.0,0.0,90,Drizzle,drizzle,581,1,2017,5,22,0,0,Monday,May,21,0,0,0,0,7.71,45.88
2017-05-22 01:00:00,None,280.75,0.0,0.0,75,Rain,light rain,431,2,2017,5,22,1,0,Monday,May,21,0,0,0,0,7.6,45.68
2017-05-22 02:00:00,None,280.62,0.0,0.0,1,Drizzle,light intensity drizzle,341,1,2017,5,22,2,0,Monday,May,21,0,0,0,0,7.47,45.45
2017-05-22 03:00:00,None,280.48,0.0,0.0,90,Drizzle,drizzle,367,1,2017,5,22,3,0,Monday,May,21,0,0,0,0,7.33,45.19
2017-05-22 04:00:00,None,280.09,0.0,0.0,90,Clouds,overcast clouds,821,1,2017,5,22,4,0,Monday,May,21,0,0,0,0,6.94,44.49
2017-05-22 05:00:00,None,280.09,0.0,0.0,1,Clear,sky is clear,2791,1,2017,5,22,5,0,Monday,May,21,0,0,0,0,6.94,44.49
2017-05-22 06:00:00,None,280.02,0.0,0.0,1,Clear,sky is clear,5783,1,2017,5,22,6,0,Monday,May,21,0,0,1,0,6.87,44.37
2017-05-22 07:00:00,None,280.22,0.0,0.0,1,Clear,sky is clear,6350,1,2017,5,22,7,0,Monday,May,21,0,0,1,0,7.07,44.73
2017-05-22 08:00:00,None,281.86,0.0,0.0,40,Clouds,scattered clouds,6030,1,2017,5,22,8,0,Monday,May,21,0,0,1,0,8.71,47.68
2017-05-22 09:00:00,None,283.88,0.0,0.0,40,Clouds,scattered clouds,4716,1,2017,5,22,9,0,Monday,May,21,0,0,1,0,10.73,51.31
2017-05-22 10:00:00,None,285.48,0.0,0.0,40,Clouds,scattered clouds,4373,1,2017,5,22,10,0,Monday,May,21,0,0,0,0,12.33,54.19
2017-05-22 11:00:00,None,286.95,0.0,0.0,40,Clouds,scattered clouds,4392,1,2017,5,22,11,0,Monday,May,21,0,0,0,0,13.8,56.84
2017-05-22 12:00:00,None,288.08,0.0,0.0,40,Clouds,scattered clouds,4613,1,2017,5,22,12,0,Monday,May,21,0,0,0,0,14.93,58.87
2017-05-22 13:00:00,None,288.89,0.0,0.0,40,Clouds,scattered clouds,4677,1,2017,5,22,13,0,Monday,May,21,0,0,0,0,15.74,60.33
2017-05-22 14:00:00,None,289.69,0.0,0.0,75,Clouds,broken clouds,4957,1,2017,5,22,14,0,Monday,May,21,0,0,0,0,16.54,61.77
2017-05-22 15:00:00,None,290.15,0.0,0.0,1,Clear,sky is clear,5462,1,2017,5,22,15,0,Monday,May,21,0,0,0,1,17.0,62.6
2017-05-22 16:00:00,None,290.88,0.0,0.0,40,Clouds,scattered clouds,6328,1,2017,5,22,16,0,Monday,May,21,0,0,0,1,17.73,63.91
2017-05-22 17:00:00,None,290.95,0.0,0.0,40,Clouds,scattered clouds,5770,1,2017,5,22,17,0,Monday,May,21,0,0,0,1,17.8,64.04
2017-05-22 18:00:00,None,290.69,0.0,0.0,40,Clouds,scattered clouds,4175,1,2017,5,22,18,0,Monday,May,21,0,0,0,1,17.54,63.57
2017-05-22 19:00:00,None,290.15,0.0,0.0,75,Clouds,broken clouds,3260,1,2017,5,22,19,0,Monday,May,21,0,0,0,0,17.0,62.6
2017-05-22 20:00:00,None,289.09,0.0,0.0,40,Clouds,scattered clouds,2783,1,2017,5,22,20,0,Monday,May,21,0,0,0,0,15.94,60.69
2017-05-22 21:00:00,None,287.49,0.0,0.0,40,Clouds,scattered clouds,2575,1,2017,5,22,21,0,Monday,May,21,0,0,0,0,14.34,57.81
2017-05-22 22:00:00,None,286.36,0.0,0.0,75,Rain,light rain,1772,1,2017,5,22,22,0,Monday,May,21,0,0,0,0,13.21,55.78
2017-05-22 23:00:00,None,285.43,0.0,0.0,75,Rain,light rain,1137,2,2017,5,22,23,0,Monday,May,21,0,0,0,0,12.28,54.1
2017-05-23 00:00:00,None,284.76,0.0,0.0,40,Rain,moderate rain,772,1,2017,5,23,0,1,Tuesday,May,21,0,0,0,0,11.61,52.9
2017-05-23 01:00:00,None,283.6,0.0,0.0,1,Rain,light rain,446,1,2017,5,23,1,1,Tuesday,May,21,0,0,0,0,10.45,50.81
2017-05-23 02:00:00,None,283.16,0.0,0.0,40,Rain,moderate rain,300,2,2017,5,23,2,1,Tuesday,May,21,0,0,0,0,10.01,50.02
2017-05-23 03:00:00,None,282.78,0.0,0.0,40,Rain,moderate rain,357,1,2017,5,23,3,1,Tuesday,May,21,0,0,0,0,9.63,49.33
2017-05-23 04:00:00,None,282.91,0.0,0.0,75,Drizzle,light intensity drizzle,829,1,2017,5,23,4,1,Tuesday,May,21,0,0,0,0,9.76,49.57
2017-05-23 05:00:00,None,282.75,0.0,0.0,1,Clear,sky is clear,2913,1,2017,5,23,5,1,Tuesday,May,21,0,0,0,0,9.6,49.28
2017-05-23 06:00:00,None,282.69,0.0,0.0,40,Clouds,scattered clouds,5930,1,2017,5,23,6,1,Tuesday,May,21,0,0,1,0,9.54,49.17
2017-05-23 07:00:00,None,282.42,0.0,0.0,90,Clouds,overcast clouds,6873,1,2017,5,23,7,1,Tuesday,May,21,0,0,1,0,9.27,48.69
2017-05-23 08:00:00,None,282.82,0.0,0.0,90,Rain,light rain,5968,1,2017,5,23,8,1,Tuesday,May,21,0,0,1,0,9.67,49.41
2017-05-23 09:00:00,None,283.28,0.0,0.0,90,Rain,light rain,5082,1,2017,5,23,9,1,Tuesday,May,21,0,0,1,0,10.13,50.23
2017-05-23 10:00:00,None,284.52,0.0,0.0,90,Drizzle,light intensity drizzle,4324,1,2017,5,23,10,1,Tuesday,May,21,0,0,0,0,11.37,52.47
2017-05-23 11:00:00,None,285.55,0.0,0.0,90,Rain,light rain,4517,2,2017,5,23,11,1,Tuesday,May,21,0,0,0,0,12.4,54.32
2017-05-23 12:00:00,None,286.28,0.0,0.0,90,Rain,light rain,4695,2,2017,5,23,12,1,Tuesday,May,21,0,0,0,0,13.13,55.63
2017-05-23 13:00:00,None,286.75,0.0,0.0,90,Rain,light rain,4771,1,2017,5,23,13,1,Tuesday,May,21,0,0,0,0,13.6,56.48
2017-05-23 14:00:00,None,287.58,0.0,0.0,90,Rain,light rain,4997,1,2017,5,23,14,1,Tuesday,May,21,0,0,0,0,14.43,57.97
2017-05-23 15:00:00,None,287.65,0.0,0.0,90,Rain,proximity shower rain,5762,1,2017,5,23,15,1,Tuesday,May,21,0,0,0,1,14.5,58.1
2017-05-23 16:00:00,None,288.02,0.0,0.0,75,Rain,proximity shower rain,6349,1,2017,5,23,16,1,Tuesday,May,21,0,0,0,1,14.87,58.77
2017-05-23 17:00:00,None,287.65,0.0,0.0,75,Rain,light rain,5837,1,2017,5,23,17,1,Tuesday,May,21,0,0,0,1,14.5,58.1
2017-05-23 18:00:00,None,288.02,0.0,0.0,75,Clouds,broken clouds,4256,1,2017,5,23,18,1,Tuesday,May,21,0,0,0,1,14.87,58.77
2017-05-23 19:00:00,None,288.09,0.0,0.0,75,Rain,proximity shower rain,3299,1,2017,5,23,19,1,Tuesday,May,21,0,0,0,0,14.94,58.89
2017-05-23 20:00:00,None,287.28,0.0,0.0,40,Drizzle,light intensity drizzle,2936,1,2017,5,23,20,1,Tuesday,May,21,0,0,0,0,14.13,57.43
2017-05-23 21:00:00,None,286.82,0.0,0.0,40,Rain,light rain,3205,1,2017,5,23,21,1,Tuesday,May,21,0,0,0,0,13.67,56.61
2017-05-23 22:00:00,None,285.89,0.0,0.0,1,Rain,light rain,1929,1,2017,5,23,22,1,Tuesday,May,21,0,0,0,0,12.74,54.93
2017-05-23 23:00:00,None,285.22,0.0,0.0,40,Clouds,scattered clouds,1110,1,2017,5,23,23,1,Tuesday,May,21,0,0,0,0,12.07,53.73
2017-05-24 00:00:00,None,284.35,0.0,0.0,1,Clear,sky is clear,649,1,2017,5,24,0,2,Wednesday,May,21,0,0,0,0,11.2,52.16
2017-05-24 01:00:00,None,283.49,0.0,0.0,1,Clear,sky is clear,434,1,2017,5,24,1,2,Wednesday,May,21,0,0,0,0,10.34,50.61
2017-05-24 02:00:00,None,282.53,0.0,0.0,1,Clear,sky is clear,302,1,2017,5,24,2,2,Wednesday,May,21,0,0,0,0,9.38,48.88
2017-05-24 03:00:00,None,281.84,0.0,0.0,75,Clouds,broken clouds,337,1,2017,5,24,3,2,Wednesday,May,21,0,0,0,0,8.69,47.64
2017-05-24 04:00:00,None,281.65,0.0,0.0,40,Clouds,scattered clouds,875,1,2017,5,24,4,2,Wednesday,May,21,0,0,0,0,8.5,47.3
2017-05-24 05:00:00,None,281.27,0.0,0.0,1,Clear,sky is clear,3006,1,2017,5,24,5,2,Wednesday,May,21,0,0,0,0,8.12,46.62
2017-05-24 06:00:00,None,281.09,0.0,0.0,1,Clear,sky is clear,5982,1,2017,5,24,6,2,Wednesday,May,21,0,0,1,0,7.94,46.29
2017-05-24 07:00:00,None,281.46,0.0,0.0,75,Clouds,broken clouds,6832,1,2017,5,24,7,2,Wednesday,May,21,0,0,1,0,8.31,46.96
2017-05-24 08:00:00,None,282.08,0.0,0.0,90,Clouds,overcast clouds,6042,1,2017,5,24,8,2,Wednesday,May,21,0,0,1,0,8.93,48.07
2017-05-24 09:00:00,None,283.35,0.0,0.0,90,Clouds,overcast clouds,5109,1,2017,5,24,9,2,Wednesday,May,21,0,0,1,0,10.2,50.36
2017-05-24 10:00:00,None,284.21,0.0,0.0,75,Clouds,broken clouds,4398,1,2017,5,24,10,2,Wednesday,May,21,0,0,0,0,11.06,51.91
2017-05-24 11:00:00,None,285.54,0.0,0.0,90,Clouds,overcast clouds,4541,1,2017,5,24,11,2,Wednesday,May,21,0,0,0,0,12.39,54.3
2017-05-24 12:00:00,None,287.02,0.0,0.0,75,Clouds,broken clouds,4747,1,2017,5,24,12,2,Wednesday,May,21,0,0,0,0,13.87,56.97
2017-05-24 13:00:00,None,287.36,0.0,0.0,40,Clouds,scattered clouds,4728,1,2017,5,24,13,2,Wednesday,May,21,0,0,0,0,14.21,57.58
2017-05-24 14:00:00,None,287.75,0.0,0.0,90,Clouds,overcast clouds,5087,1,2017,5,24,14,2,Wednesday,May,21,0,0,0,0,14.6,58.28
2017-05-24 15:00:00,None,288.21,0.0,0.0,90,Clouds,overcast clouds,5604,1,2017,5,24,15,2,Wednesday,May,21,0,0,0,1,15.06,59.11
2017-05-24 16:00:00,None,288.61,0.0,0.0,75,Clouds,broken clouds,6607,1,2017,5,24,16,2,Wednesday,May,21,0,0,0,1,15.46,59.83
2017-05-24 17:00:00,None,289.15,0.0,0.0,75,Clouds,broken clouds,6011,1,2017,5,24,17,2,Wednesday,May,21,0,0,0,1,16.0,60.8
2017-05-24 18:00:00,None,289.15,0.0,0.0,90,Clouds,overcast clouds,4379,1,2017,5,24,18,2,Wednesday,May,21,0,0,0,1,16.0,60.8
2017-05-24 19:00:00,None,289.08,0.0,0.0,90,Clouds,overcast clouds,3759,1,2017,5,24,19,2,Wednesday,May,21,0,0,0,0,15.93,60.67
2017-05-24 20:00:00,None,288.88,0.0,0.0,90,Clouds,overcast clouds,3084,1,2017,5,24,20,2,Wednesday,May,21,0,0,0,0,15.73,60.31
2017-05-24 21:00:00,None,287.9,0.0,0.0,90,Clouds,overcast clouds,2753,1,2017,5,24,21,2,Wednesday,May,21,0,0,0,0,14.75,58.55
2017-05-24 22:00:00,None,286.87,0.0,0.0,40,Clouds,scattered clouds,3360,1,2017,5,24,22,2,Wednesday,May,21,0,0,0,0,13.72,56.7
2017-05-24 23:00:00,None,286.3,0.0,0.0,90,Clouds,overcast clouds,1863,1,2017,5,24,23,2,Wednesday,May,21,0,0,0,0,13.15,55.67
2017-05-25 00:00:00,None,285.65,0.0,0.0,90,Clouds,overcast clouds,706,1,2017,5,25,0,3,Thursday,May,21,0,0,0,0,12.5,54.5
2017-05-25 01:00:00,None,285.16,0.0,0.0,40,Clouds,scattered clouds,425,1,2017,5,25,1,3,Thursday,May,21,0,0,0,0,12.01,53.62
2017-05-25 02:00:00,None,283.99,0.0,0.0,40,Clouds,scattered clouds,292,1,2017,5,25,2,3,Thursday,May,21,0,0,0,0,10.84,51.51
2017-05-25 03:00:00,None,282.28,0.0,0.0,1,Mist,mist,365,1,2017,5,25,3,3,Thursday,May,21,0,0,0,0,9.13,48.43
2017-05-25 04:00:00,None,281.56,0.0,0.0,1,Mist,mist,870,1,2017,5,25,4,3,Thursday,May,21,0,0,0,0,8.41,47.14
2017-05-25 05:00:00,None,281.08,0.0,0.0,1,Mist,mist,2925,1,2017,5,25,5,3,Thursday,May,21,0,0,0,0,7.93,46.27
2017-05-25 06:00:00,None,280.88,0.0,0.0,1,Mist,mist,5898,1,2017,5,25,6,3,Thursday,May,21,0,0,1,0,7.73,45.91
2017-05-25 07:00:00,None,282.01,0.0,0.0,1,Fog,fog,6500,2,2017,5,25,7,3,Thursday,May,21,0,0,1,0,8.86,47.95
2017-05-25 08:00:00,None,284.28,0.0,0.0,1,Clear,sky is clear,5277,1,2017,5,25,8,3,Thursday,May,21,0,0,1,0,11.13,52.03
2017-05-25 09:00:00,None,286.48,0.0,0.0,1,Clear,sky is clear,5251,1,2017,5,25,9,3,Thursday,May,21,0,0,1,0,13.33,55.99
2017-05-25 10:00:00,None,288.48,0.0,0.0,1,Clear,sky is clear,4668,1,2017,5,25,10,3,Thursday,May,21,0,0,0,0,15.33,59.59
2017-05-25 11:00:00,None,289.88,0.0,0.0,75,Clouds,broken clouds,4824,1,2017,5,25,11,3,Thursday,May,21,0,0,0,0,16.73,62.11
2017-05-25 12:00:00,None,290.58,0.0,0.0,75,Clouds,broken clouds,4879,1,2017,5,25,12,3,Thursday,May,21,0,0,0,0,17.43,63.37
2017-05-25 13:00:00,None,291.35,0.0,0.0,75,Clouds,broken clouds,4916,1,2017,5,25,13,3,Thursday,May,21,0,0,0,0,18.2,64.76
2017-05-25 14:00:00,None,292.15,0.0,0.0,75,Clouds,broken clouds,5132,1,2017,5,25,14,3,Thursday,May,21,0,0,0,0,19.0,66.2
2017-05-25 15:00:00,None,292.95,0.0,0.0,40,Clouds,scattered clouds,5814,1,2017,5,25,15,3,Thursday,May,21,0,0,0,1,19.8,67.64
2017-05-25 16:00:00,None,293.68,0.0,0.0,75,Clouds,broken clouds,6324,1,2017,5,25,16,3,Thursday,May,21,0,0,0,1,20.53,68.95
2017-05-25 17:00:00,None,293.68,0.0,0.0,40,Rain,light rain,5997,1,2017,5,25,17,3,Thursday,May,21,0,0,0,1,20.53,68.95
2017-05-25 18:00:00,None,294.15,0.0,0.0,40,Clouds,scattered clouds,4659,1,2017,5,25,18,3,Thursday,May,21,0,0,0,1,21.0,69.8
2017-05-25 19:00:00,None,294.02,0.0,0.0,40,Clouds,scattered clouds,3611,1,2017,5,25,19,3,Thursday,May,21,0,0,0,0,20.87,69.57
2017-05-25 20:00:00,None,292.84,0.0,0.0,40,Clouds,scattered clouds,3329,1,2017,5,25,20,3,Thursday,May,21,0,0,0,0,19.69,67.44
2017-05-25 21:00:00,None,291.55,0.0,0.0,75,Rain,light rain,2876,2,2017,5,25,21,3,Thursday,May,21,0,0,0,0,18.4,65.12
2017-05-25 22:00:00,None,290.84,0.0,0.0,75,Rain,light rain,2249,1,2017,5,25,22,3,Thursday,May,21,0,0,0,0,17.69,63.84
2017-05-25 23:00:00,None,290.09,0.0,0.0,40,Rain,light rain,1282,1,2017,5,25,23,3,Thursday,May,21,0,0,0,0,16.94,62.49
2017-05-26 00:00:00,None,289.42,0.0,0.0,40,Rain,light rain,808,1,2017,5,26,0,4,Friday,May,21,0,0,0,0,16.27,61.29
2017-05-26 01:00:00,None,289.28,0.0,0.0,40,Clouds,scattered clouds,454,1,2017,5,26,1,4,Friday,May,21,0,0,0,0,16.13,61.03
2017-05-26 02:00:00,None,289.37,0.0,0.0,75,Clouds,broken clouds,367,1,2017,5,26,2,4,Friday,May,21,0,0,0,0,16.22,61.2
2017-05-26 03:00:00,None,289.29,0.0,0.0,40,Clouds,scattered clouds,432,1,2017,5,26,3,4,Friday,May,21,0,0,0,0,16.14,61.05
2017-05-26 04:00:00,None,289.15,0.0,0.0,40,Clouds,scattered clouds,833,1,2017,5,26,4,4,Friday,May,21,0,0,0,0,16.0,60.8
2017-05-26 05:00:00,None,289.29,0.0,0.0,1,Clear,sky is clear,2612,1,2017,5,26,5,4,Friday,May,21,0,0,0,0,16.14,61.05
2017-05-26 06:00:00,None,288.81,0.0,0.0,1,Clear,sky is clear,5179,1,2017,5,26,6,4,Friday,May,21,0,0,1,0,15.66,60.19
2017-05-26 07:00:00,None,288.88,0.0,0.0,40,Clouds,scattered clouds,5985,1,2017,5,26,7,4,Friday,May,21,0,0,1,0,15.73,60.31
2017-05-26 08:00:00,None,289.61,0.0,0.0,90,Clouds,overcast clouds,5118,1,2017,5,26,8,4,Friday,May,21,0,0,1,0,16.46,61.63
2017-05-26 09:00:00,None,290.62,0.0,0.0,1,Clear,sky is clear,4933,1,2017,5,26,9,4,Friday,May,21,0,0,1,0,17.47,63.45
2017-05-26 10:00:00,None,291.55,0.0,0.0,90,Clouds,overcast clouds,4475,1,2017,5,26,10,4,Friday,May,21,0,0,0,0,18.4,65.12
2017-05-26 11:00:00,None,292.46,0.0,0.0,90,Clouds,overcast clouds,4701,1,2017,5,26,11,4,Friday,May,21,0,0,0,0,19.31,66.76
2017-05-26 12:00:00,None,293.39,0.0,0.0,40,Clouds,scattered clouds,5090,1,2017,5,26,12,4,Friday,May,21,0,0,0,0,20.24,68.43
2017-05-26 13:00:00,None,295.14,0.0,0.0,40,Clouds,scattered clouds,4913,1,2017,5,26,13,4,Friday,May,21,0,0,0,0,21.99,71.58
2017-05-26 14:00:00,None,296.27,0.0,0.0,40,Clouds,scattered clouds,5312,1,2017,5,26,14,4,Friday,May,21,0,0,0,0,23.12,73.62
2017-05-26 15:00:00,None,297.22,0.0,0.0,40,Clouds,scattered clouds,5657,1,2017,5,26,15,4,Friday,May,21,0,0,0,1,24.07,75.33
2017-05-26 16:00:00,None,297.77,0.0,0.0,1,Clear,sky is clear,5656,1,2017,5,26,16,4,Friday,May,21,0,0,0,1,24.62,76.32
2017-05-26 17:00:00,None,298.15,0.0,0.0,40,Clouds,scattered clouds,4927,1,2017,5,26,17,4,Friday,May,21,0,0,0,1,25.0,77.0
2017-05-26 18:00:00,None,298.08,0.0,0.0,40,Clouds,scattered clouds,4251,1,2017,5,26,18,4,Friday,May,21,0,0,0,1,24.93,76.87
2017-05-26 19:00:00,None,297.72,0.0,0.0,1,Clear,sky is clear,3355,1,2017,5,26,19,4,Friday,May,21,0,0,0,0,24.57,76.23
2017-05-26 20:00:00,None,296.84,0.0,0.0,1,Clear,sky is clear,2988,1,2017,5,26,20,4,Friday,May,21,0,0,0,0,23.69,74.64
2017-05-26 21:00:00,None,295.09,0.0,0.0,1,Clear,sky is clear,3040,1,2017,5,26,21,4,Friday,May,21,0,0,0,0,21.94,71.49
2017-05-26 22:00:00,None,292.59,0.0,0.0,1,Clear,sky is clear,3138,1,2017,5,26,22,4,Friday,May,21,0,0,0,0,19.44,66.99
2017-05-26 23:00:00,None,290.35,0.0,0.0,1,Clear,sky is clear,2016,1,2017,5,26,23,4,Friday,May,21,0,0,0,0,17.2,62.96
2017-05-27 00:00:00,None,289.47,0.0,0.0,1,Clear,sky is clear,1373,1,2017,5,27,0,5,Saturday,May,21,1,0,0,0,16.32,61.38
2017-05-27 01:00:00,None,287.84,0.0,0.0,1,Clear,sky is clear,763,1,2017,5,27,1,5,Saturday,May,21,1,0,0,0,14.69,58.44
2017-05-27 02:00:00,None,285.72,0.0,0.0,1,Clear,sky is clear,699,1,2017,5,27,2,5,Saturday,May,21,1,0,0,0,12.57,54.63
